loan_id,no_of_dependents,education,employment_type,income_annum,loan_amount,loan_term,cibil_score,bank_asset_value,loan_status
2739,1,Not Graduate,1,600000,1400000,120,699,800000,Approved
2740,5,Graduate,0,4900000,13000000,120,865,6500000,Approved
2741,2,Graduate,1,9400000,37300000,168,383,7700000,Rejected
2742,2,Graduate,0,5300000,19300000,192,368,3700000,Rejected
2743,5,Not Graduate,0,5100000,15800000,48,607,7000000,Approved
2744,4,Not Graduate,1,2900000,8900000,216,827,1600000,Approved
2745,1,Graduate,0,9100000,34000000,144,672,8800000,Approved
2746,3,Not Graduate,1,8800000,26700000,144,708,9600000,Approved
2747,4,Not Graduate,0,2600000,8800000,120,682,1600000,Approved
2748,1,Graduate,1,9700000,25500000,216,741,4900000,Approved
2749,5,Not Graduate,1,600000,1200000,96,343,600000,Rejected
2750,0,Graduate,1,4100000,11100000,192,785,4800000,Approved
2751,1,Not Graduate,1,8000000,28000000,240,830,10600000,Approved
2752,2,Graduate,0,8800000,26700000,192,696,10900000,Approved
2753,1,Graduate,0,200000,300000,144,697,100000,Approved
2754,0,Graduate,1,3800000,11700000,24,351,3100000,Approved
2755,3,Graduate,0,6800000,21800000,120,556,5400000,Approved
2756,0,Graduate,0,8600000,31800000,24,895,5100000,Approved
2757,2,Graduate,1,2800000,8400000,120,534,1500000,Rejected
2758,0,Graduate,0,8000000,29800000,144,736,8400000,Approved
2759,2,Graduate,1,2300000,5500000,192,629,1900000,Approved
2760,4,Graduate,1,7600000,16200000,240,657,5500000,Approved
2761,2,Graduate,0,2900000,11300000,144,839,2600000,Approved
2762,4,Not Graduate,0,7900000,25700000,216,589,9800000,Approved
2763,2,Not Graduate,0,1900000,4500000,72,805,2300000,Approved
2764,3,Not Graduate,1,4600000,13600000,240,729,5900000,Approved
2765,1,Not Graduate,0,2600000,7700000,72,399,3500000,Rejected
2766,2,Not Graduate,0,2700000,6700000,96,413,2300000,Rejected
2767,5,Graduate,1,6300000,13200000,192,321,7100000,Rejected
2768,0,Graduate,1,2600000,7500000,24,853,1400000,Approved
2769,4,Not Graduate,1,7700000,23400000,72,400,10700000,Rejected
2770,0,Graduate,1,7400000,16300000,192,630,5300000,Approved
2771,3,Graduate,1,7300000,21600000,240,557,9300000,Approved
2772,1,Graduate,0,2900000,7600000,24,358,2100000,Rejected
2773,3,Graduate,1,6600000,16000000,120,510,6300000,Rejected
2774,2,Graduate,1,2700000,9600000,168,554,1900000,Approved
2775,3,Graduate,1,8300000,27700000,48,596,7400000,Approved
2776,0,Graduate,0,4900000,18500000,96,659,4900000,Approved
2777,4,Graduate,1,7900000,30700000,120,322,6300000,Rejected
2778,5,Graduate,1,8800000,21300000,168,852,9900000,Approved
2779,5,Not Graduate,0,4000000,14100000,216,653,5400000,Approved
2780,4,Graduate,1,3900000,9200000,144,737,5200000,Approved
2781,3,Graduate,1,7700000,18900000,24,583,9300000,Approved
2782,1,Graduate,1,3800000,10000000,192,873,4000000,Approved
2783,5,Graduate,0,8000000,27000000,240,595,10400000,Approved
2784,5,Graduate,1,3400000,11300000,240,871,2400000,Approved
2785,5,Graduate,1,5500000,18800000,144,603,5000000,Approved
2786,0,Not Graduate,0,7700000,29300000,168,801,4700000,Approved
2787,5,Graduate,0,4000000,9400000,48,723,2000000,Approved
2788,5,Not Graduate,1,5900000,22600000,216,630,6800000,Approved
2789,0,Not Graduate,1,2600000,9900000,240,368,2000000,Rejected
2790,3,Graduate,0,6600000,22200000,144,759,8500000,Approved
2791,0,Not Graduate,1,1000000,3000000,216,382,900000,Rejected
2792,4,Not Graduate,1,800000,2800000,192,645,600000,Approved
2793,0,Graduate,0,3200000,6300000,72,878,3600000,Approved
2794,4,Graduate,0,8400000,23400000,144,350,6700000,Rejected
2795,3,Graduate,1,5800000,17600000,72,720,6600000,Approved
2796,0,Not Graduate,1,7300000,28100000,120,673,8900000,Approved
2797,1,Graduate,0,3900000,8000000,72,448,4000000,Rejected
2798,2,Not Graduate,1,4600000,16000000,48,720,4200000,Approved
2799,0,Graduate,0,3600000,12300000,24,300,5400000,Approved
2800,4,Graduate,0,7500000,28700000,240,520,5700000,Rejected
2801,1,Graduate,0,5200000,15000000,144,794,5100000,Approved
2802,3,Graduate,1,4400000,10000000,96,875,4100000,Approved
2803,1,Not Graduate,1,5100000,12900000,168,533,3900000,Rejected
2804,0,Graduate,0,6000000,23600000,72,776,8800000,Approved
2805,2,Graduate,0,3800000,11400000,72,706,2800000,Approved
2806,3,Graduate,0,2800000,10900000,24,710,3600000,Approved
2807,5,Graduate,1,6500000,18300000,48,333,7000000,Rejected
2808,2,Not Graduate,1,1600000,6400000,48,787,1100000,Approved
2809,4,Graduate,0,5500000,18600000,144,569,7300000,Approved
2810,0,Graduate,1,9600000,20100000,192,427,7400000,Rejected
2811,0,Graduate,0,7000000,27800000,192,640,8200000,Approved
2812,2,Not Graduate,0,4000000,8100000,192,312,3100000,Rejected
2813,1,Not Graduate,1,8100000,30900000,144,464,7500000,Rejected
2814,2,Not Graduate,1,6600000,22800000,96,490,6400000,Rejected
2815,5,Graduate,0,4100000,10200000,144,431,4300000,Rejected
2816,1,Graduate,0,6600000,24800000,48,500,6100000,Approved
2817,4,Graduate,0,5100000,12200000,168,511,3400000,Rejected
2818,4,Graduate,0,8200000,25200000,216,691,10500000,Approved
2819,1,Not Graduate,1,9500000,24400000,168,696,6300000,Approved
2820,0,Not Graduate,1,7600000,27600000,24,437,6800000,Approved
2821,2,Not Graduate,1,8400000,20800000,144,335,10100000,Rejected
2822,4,Graduate,0,7600000,25100000,48,671,4300000,Approved
2823,4,Not Graduate,1,1400000,3700000,144,621,1800000,Approved
2824,4,Not Graduate,1,2700000,6800000,120,455,2700000,Rejected
2825,1,Graduate,1,200000,500000,120,856,200000,Approved
2826,3,Graduate,0,600000,2100000,192,892,500000,Approved
2827,4,Graduate,0,5200000,12900000,192,819,7500000,Approved
2828,0,Not Graduate,1,5100000,11600000,120,308,7000000,Rejected
2829,4,Graduate,1,9200000,18600000,24,889,9700000,Approved
2830,5,Not Graduate,0,6500000,23200000,216,713,7200000,Approved
2831,0,Graduate,0,8500000,21000000,72,665,11300000,Approved
2832,4,Not Graduate,0,2000000,6000000,144,837,2300000,Approved
2833,4,Not Graduate,1,7500000,18000000,240,395,9700000,Rejected
2834,0,Graduate,1,7500000,28900000,120,632,9900000,Approved
2835,2,Not Graduate,0,2000000,4300000,192,497,2800000,Rejected
2836,3,Graduate,1,1400000,2700000,168,694,1700000,Approved
2837,1,Not Graduate,1,1700000,5600000,24,882,1600000,Approved
2838,2,Graduate,1,5300000,14900000,72,504,3200000,Rejected
2839,4,Not Graduate,0,8900000,30100000,24,747,10300000,Approved
2840,3,Graduate,0,9700000,35300000,48,462,7200000,Approved
2841,5,Graduate,0,9000000,25900000,48,538,8100000,Rejected
2842,2,Not Graduate,1,8500000,30900000,72,664,7400000,Approved
2843,1,Not Graduate,0,3500000,10900000,48,524,2800000,Approved
2844,1,Not Graduate,0,500000,1400000,72,464,500000,Rejected
2845,3,Graduate,0,8900000,19100000,72,807,10400000,Approved
2846,2,Not Graduate,1,7800000,27200000,216,622,4300000,Approved
2847,5,Not Graduate,1,9800000,27800000,72,827,9500000,Approved
2848,0,Graduate,0,5200000,19000000,168,687,4400000,Approved
2849,4,Graduate,0,7400000,19400000,192,835,6500000,Approved
2850,3,Graduate,1,1200000,3300000,72,772,1400000,Approved
2851,1,Not Graduate,1,1000000,3200000,24,710,900000,Approved
2852,3,Graduate,1,9500000,32500000,168,581,4700000,Approved
2853,3,Not Graduate,0,4500000,11700000,216,775,4500000,Approved
2854,2,Graduate,0,4900000,16000000,144,710,5700000,Approved
2855,3,Not Graduate,1,700000,2500000,96,321,400000,Rejected
2856,0,Graduate,0,9400000,28300000,240,761,10100000,Approved
2857,3,Not Graduate,1,8300000,31400000,72,674,6100000,Rejected
2858,4,Graduate,1,5600000,13000000,48,899,6400000,Approved
2859,5,Not Graduate,1,4400000,12300000,96,567,6300000,Approved
2860,3,Graduate,0,2100000,5400000,96,771,1000000,Approved
2861,1,Not Graduate,1,4400000,10600000,48,360,5000000,Rejected
2862,0,Not Graduate,0,6300000,19600000,72,425,5900000,Rejected
2863,4,Graduate,0,9900000,30000000,216,496,13800000,Rejected
2864,3,Not Graduate,0,700000,1600000,240,705,700000,Approved
2865,4,Not Graduate,0,3600000,12400000,168,427,2600000,Rejected
2866,1,Not Graduate,1,5600000,21000000,24,552,6100000,Approved
2867,3,Not Graduate,1,1000000,3700000,96,725,1300000,Approved
2868,5,Graduate,1,6400000,15600000,96,553,8000000,Approved
2869,0,Not Graduate,0,8900000,19100000,24,725,8800000,Approved
2870,4,Graduate,0,9900000,26100000,24,481,9300000,Rejected
2871,2,Graduate,1,4000000,8600000,48,847,2400000,Approved
2872,0,Not Graduate,1,7300000,25700000,120,666,6000000,Approved
2873,1,Not Graduate,0,8100000,25400000,72,477,4400000,Rejected
2874,4,Graduate,1,6800000,22100000,48,446,9200000,Approved
2875,0,Not Graduate,1,2600000,8200000,96,630,2000000,Approved
2876,5,Not Graduate,1,300000,1100000,240,613,200000,Approved
2877,2,Graduate,1,2400000,7500000,48,851,2400000,Approved
2878,0,Not Graduate,0,6000000,20600000,144,339,8200000,Rejected
2879,4,Graduate,1,3800000,11100000,192,857,4700000,Approved
2880,0,Graduate,1,7000000,22100000,168,467,5800000,Rejected
2881,0,Graduate,1,5400000,12900000,192,355,7400000,Rejected
2882,1,Not Graduate,0,6400000,16400000,72,428,8900000,Rejected
2883,5,Not Graduate,1,7000000,24000000,168,450,4700000,Rejected
2884,2,Not Graduate,1,2100000,4600000,48,348,1400000,Rejected
2885,4,Not Graduate,1,4400000,15000000,144,459,2400000,Rejected
2886,0,Not Graduate,0,8000000,31000000,96,847,5700000,Approved
2887,2,Not Graduate,1,3900000,8300000,216,523,2300000,Rejected
2888,0,Graduate,0,4700000,15200000,120,786,3200000,Approved
2889,0,Graduate,0,6800000,21200000,168,300,10000000,Rejected
2890,0,Not Graduate,1,1800000,6500000,144,728,1900000,Approved
2891,3,Not Graduate,1,8600000,32000000,48,497,4900000,Approved
2892,1,Not Graduate,1,3600000,13700000,120,548,4100000,Rejected
2893,1,Graduate,1,6800000,22900000,72,576,5600000,Approved
2894,3,Graduate,1,1100000,4100000,240,863,600000,Approved
2895,4,Graduate,1,4000000,8400000,96,717,4000000,Approved
2896,1,Graduate,0,2500000,5900000,144,668,3700000,Approved
2897,2,Graduate,0,5400000,17400000,120,335,4300000,Rejected
2898,5,Not Graduate,0,6600000,13600000,48,861,5400000,Approved
2899,4,Not Graduate,0,6000000,14900000,24,321,6500000,Rejected
2900,0,Graduate,1,2200000,8300000,120,585,1900000,Approved
2901,1,Graduate,0,8800000,18500000,120,704,11300000,Approved
2902,0,Not Graduate,1,4000000,10300000,48,819,2600000,Approved
2903,4,Not Graduate,1,3600000,12400000,216,494,1900000,Rejected
2904,5,Graduate,1,8100000,22500000,24,808,6000000,Approved
2905,3,Not Graduate,1,5200000,11000000,144,830,7600000,Approved
2906,5,Graduate,0,1100000,2800000,168,473,700000,Rejected
2907,2,Graduate,0,7500000,29800000,48,392,4000000,Approved
2908,5,Not Graduate,0,7700000,20300000,144,806,9600000,Approved
2909,0,Not Graduate,0,5700000,21400000,96,340,3800000,Rejected
2910,3,Graduate,1,5000000,13900000,96,555,4800000,Approved
2911,5,Not Graduate,0,500000,1200000,192,499,200000,Rejected
2912,3,Graduate,0,8900000,21300000,120,467,8800000,Rejected
2913,1,Not Graduate,0,1700000,6600000,48,797,1300000,Approved
2914,4,Not Graduate,1,500000,1300000,216,762,300000,Approved
2915,3,Not Graduate,1,9900000,36500000,192,562,9800000,Approved
2916,1,Graduate,0,8400000,21800000,24,492,6600000,Rejected
2917,3,Not Graduate,1,500000,1700000,48,824,400000,Approved
2918,2,Graduate,0,1700000,5700000,120,602,1800000,Approved
2919,1,Not Graduate,1,6500000,18300000,120,722,4500000,Approved
2920,1,Not Graduate,0,8900000,28400000,72,709,7900000,Approved
2921,1,Not Graduate,0,400000,1400000,48,302,500000,Approved
2922,3,Not Graduate,0,5700000,12300000,72,364,5500000,Rejected
2923,0,Not Graduate,1,9600000,23800000,144,389,8300000,Rejected
2924,0,Graduate,1,8500000,20000000,192,786,8900000,Approved
2925,0,Graduate,0,4000000,11500000,96,434,5900000,Rejected
2926,2,Not Graduate,1,6300000,18100000,72,671,5400000,Approved
2927,3,Graduate,1,4000000,14700000,96,376,4200000,Rejected
2928,4,Graduate,0,9400000,32200000,72,898,8600000,Approved
2929,5,Graduate,1,4100000,15500000,120,836,3600000,Approved
2930,4,Graduate,1,1100000,4400000,72,515,1500000,Rejected
2931,3,Not Graduate,0,8700000,24800000,240,360,4300000,Rejected
2932,4,Graduate,1,4900000,12800000,24,691,7000000,Approved
2933,1,Not Graduate,1,2800000,9100000,168,510,3000000,Rejected
2934,0,Graduate,0,9600000,23200000,216,389,8800000,Rejected
2935,3,Graduate,1,6900000,19000000,168,348,4900000,Rejected
2936,2,Not Graduate,1,2300000,8100000,24,504,3100000,Approved
2937,2,Not Graduate,0,6800000,21300000,240,658,9600000,Approved
2938,1,Not Graduate,1,2200000,5400000,192,641,1200000,Approved
2939,2,Not Graduate,0,5900000,19800000,240,327,8500000,Rejected
2940,1,Graduate,1,7000000,20300000,216,726,9000000,Approved
2941,1,Graduate,1,9600000,34100000,240,828,12400000,Approved
2942,0,Graduate,0,6500000,14500000,144,755,3400000,Approved
2943,2,Not Graduate,1,3800000,7600000,240,788,5600000,Approved
2944,2,Graduate,0,9400000,25100000,240,832,5900000,Approved
2945,0,Not Graduate,0,2100000,8200000,48,554,1700000,Approved
2946,1,Not Graduate,1,8500000,26200000,96,811,12700000,Approved
2947,5,Graduate,1,3800000,12000000,24,649,4200000,Approved
2948,1,Not Graduate,1,3400000,9700000,240,830,4800000,Approved
2949,1,Graduate,1,5600000,11700000,72,707,3900000,Approved
2950,0,Graduate,1,8500000,33700000,120,483,12200000,Rejected
2951,4,Not Graduate,1,2100000,5500000,216,349,2000000,Rejected
2952,4,Graduate,0,400000,1500000,48,846,600000,Approved
2953,4,Not Graduate,0,7900000,31500000,240,386,7500000,Rejected
2954,5,Not Graduate,0,6900000,19200000,144,408,9000000,Rejected
2955,0,Not Graduate,1,1800000,3900000,24,764,1200000,Approved
2956,0,Graduate,1,1200000,3200000,216,473,1200000,Rejected
2957,3,Not Graduate,0,3600000,9800000,144,654,2200000,Approved
2958,1,Graduate,0,7200000,22800000,24,551,9500000,Approved
2959,5,Graduate,0,9400000,21800000,72,850,6800000,Approved
2960,5,Graduate,0,9000000,24200000,48,646,11900000,Approved
2961,1,Not Graduate,1,1000000,2100000,96,793,1400000,Approved
2962,3,Not Graduate,0,5600000,19900000,192,551,4500000,Approved
2963,1,Graduate,0,900000,2600000,48,346,900000,Rejected
2964,5,Not Graduate,1,9000000,19100000,168,540,4900000,Rejected
2965,2,Not Graduate,0,3100000,9000000,240,892,4000000,Approved
2966,1,Not Graduate,1,8000000,20700000,72,570,11300000,Approved
2967,4,Not Graduate,1,3500000,11300000,192,874,3700000,Approved
2968,4,Graduate,0,3900000,12600000,96,553,4500000,Approved
2969,2,Graduate,0,9700000,34500000,120,649,5900000,Approved
2970,4,Graduate,0,4500000,15800000,168,439,4400000,Rejected
2971,5,Not Graduate,0,6800000,24800000,96,621,4800000,Approved
2972,2,Not Graduate,0,6300000,18600000,168,872,7500000,Approved
2973,2,Graduate,0,4900000,18500000,96,492,5800000,Rejected
2974,0,Graduate,0,4800000,18600000,72,618,4000000,Approved
2975,5,Graduate,0,7500000,15800000,216,458,8400000,Rejected
2976,5,Not Graduate,0,5200000,13900000,48,422,7000000,Rejected
2977,3,Not Graduate,1,9400000,30900000,240,873,9000000,Approved
2978,5,Not Graduate,0,3200000,10000000,168,610,3500000,Approved
2979,1,Not Graduate,1,3600000,13200000,240,546,2900000,Rejected
2980,1,Not Graduate,1,3400000,7200000,96,741,3900000,Approved
2981,3,Graduate,0,2100000,8200000,72,754,1000000,Approved
2982,1,Graduate,0,7200000,15100000,96,379,8200000,Rejected
2983,5,Graduate,0,4500000,16900000,216,455,5600000,Rejected
2984,0,Graduate,1,2600000,9000000,240,615,3400000,Approved
2985,4,Graduate,1,6400000,21700000,120,384,5700000,Rejected
2986,0,Graduate,0,6400000,25100000,192,628,6400000,Approved
2987,3,Graduate,0,3100000,11200000,192,865,4200000,Approved
2988,2,Graduate,0,1800000,5300000,24,679,900000,Approved
2989,1,Graduate,1,9300000,19000000,168,689,9000000,Approved
2990,5,Not Graduate,1,6500000,13800000,120,636,8100000,Approved
2991,1,Not Graduate,0,3100000,6600000,240,837,4300000,Approved
2992,3,Not Graduate,0,2300000,8500000,144,557,1300000,Approved
2993,2,Graduate,0,500000,1700000,120,324,700000,Rejected
2994,0,Not Graduate,1,3700000,9300000,168,531,1900000,Rejected
2995,4,Not Graduate,1,8600000,21400000,168,476,12800000,Rejected
2996,4,Graduate,0,2600000,8500000,48,775,2600000,Approved
2997,1,Not Graduate,1,7100000,18000000,240,477,9300000,Rejected
2998,4,Not Graduate,1,7000000,19800000,192,682,7300000,Approved
2999,5,Not Graduate,0,8300000,17700000,144,334,9800000,Rejected
3000,3,Graduate,1,6800000,23900000,144,565,6700000,Approved
3001,1,Not Graduate,1,9900000,25700000,24,340,11800000,Rejected
3002,2,Graduate,0,5100000,11000000,168,322,5900000,Rejected
3003,4,Graduate,1,3500000,10700000,96,883,2000000,Approved
3004,3,Graduate,1,4300000,12800000,192,346,3800000,Rejected
3005,0,Graduate,1,5300000,20200000,24,861,6200000,Approved
3006,5,Graduate,1,6400000,21900000,144,699,3800000,Approved
3007,0,Graduate,0,9300000,27200000,96,629,5000000,Approved
3008,3,Graduate,0,1100000,3100000,168,359,1000000,Rejected
3009,2,Not Graduate,0,7100000,27000000,120,430,4200000,Rejected
3010,4,Not Graduate,0,1100000,3300000,216,417,700000,Rejected
3011,2,Graduate,0,1900000,5200000,72,896,2400000,Approved
3012,0,Not Graduate,0,1300000,3900000,192,690,800000,Approved
3013,5,Graduate,0,7500000,22800000,192,347,10700000,Rejected
3014,4,Not Graduate,0,2400000,7000000,48,539,2900000,Rejected
3015,4,Graduate,1,2500000,8000000,96,464,3000000,Rejected
3016,4,Graduate,0,7500000,16200000,48,310,5800000,Rejected
3017,3,Not Graduate,0,9300000,36600000,72,431,8800000,Rejected
3018,5,Not Graduate,0,3300000,10000000,144,489,2800000,Rejected
3019,4,Not Graduate,1,5700000,13900000,144,775,7100000,Approved
3020,4,Not Graduate,0,300000,600000,72,365,200000,Rejected
3021,2,Not Graduate,1,1200000,4500000,120,555,1400000,Approved
3022,4,Graduate,1,8200000,29600000,120,457,11000000,Rejected
3023,3,Not Graduate,0,5500000,12400000,96,580,7300000,Approved
3024,4,Not Graduate,0,1800000,7200000,240,496,2000000,Rejected
3025,0,Not Graduate,0,3500000,11400000,192,837,2700000,Approved
3026,4,Not Graduate,1,6000000,13200000,72,455,7100000,Rejected
3027,0,Graduate,1,2700000,9700000,240,551,1600000,Approved
3028,4,Not Graduate,1,5900000,20700000,120,825,8500000,Approved
3029,1,Not Graduate,1,2100000,4200000,216,554,1500000,Approved
3030,0,Not Graduate,1,2000000,5200000,216,400,1500000,Rejected
3031,5,Not Graduate,0,9000000,34300000,120,853,10100000,Approved
3032,1,Not Graduate,1,7600000,18800000,168,403,10000000,Rejected
3033,3,Graduate,0,500000,1500000,72,392,600000,Rejected
3034,1,Graduate,0,6300000,19000000,240,673,4200000,Approved
3035,0,Graduate,1,3100000,7100000,120,498,4300000,Rejected
3036,1,Not Graduate,0,1100000,2600000,72,858,600000,Approved
3037,4,Graduate,1,3900000,14300000,240,477,2900000,Rejected
3038,4,Not Graduate,1,8700000,28200000,144,548,8500000,Rejected
3039,4,Not Graduate,1,6400000,23900000,72,300,7000000,Rejected
3040,2,Graduate,1,200000,800000,144,483,300000,Rejected
3041,1,Graduate,0,2400000,5800000,240,384,3100000,Rejected
3042,3,Not Graduate,0,8900000,35200000,120,894,9800000,Approved
3043,3,Not Graduate,0,6100000,14800000,120,492,6100000,Rejected
3044,5,Not Graduate,1,7600000,25700000,48,607,4900000,Approved
3045,3,Not Graduate,0,900000,2400000,192,701,400000,Approved
3046,2,Not Graduate,1,7100000,19700000,240,890,4000000,Approved
3047,2,Not Graduate,1,5000000,14600000,120,808,3100000,Approved
3048,4,Graduate,1,2000000,7400000,240,596,2500000,Approved
3049,4,Graduate,1,2600000,6200000,168,421,3400000,Rejected
3050,2,Graduate,1,7000000,14900000,240,495,10200000,Rejected
3051,3,Graduate,0,3900000,9800000,72,604,3300000,Approved
3052,3,Graduate,0,8400000,32600000,48,509,8700000,Approved
3053,0,Graduate,1,200000,600000,96,852,200000,Approved
3054,2,Not Graduate,1,1900000,6700000,192,893,1600000,Approved
3055,2,Not Graduate,1,9200000,33000000,168,874,6600000,Approved
