loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,bank_asset_value,loan_status
2497,3,Not Graduate,1,3200000,11100000,6,708,1500000,Approved
2498,2,Not Graduate,0,1700000,4200000,14,829,1600000,Approved
2499,1,Not Graduate,0,2600000,8100000,12,854,2500000,Approved
2500,3,Not Graduate,1,2700000,6700000,14,899,2000000,Approved
2501,0,Not Graduate,1,3600000,13400000,6,589,4000000,Approved
2502,4,Graduate,1,7200000,26000000,6,571,4200000,Approved
2503,2,Not Graduate,1,2500000,6400000,6,708,3500000,Approved
2504,2,Not Graduate,0,5500000,19600000,16,328,3700000,Rejected
2505,3,Graduate,1,9200000,33500000,8,564,11400000,Approved
2506,3,Not Graduate,0,9000000,19000000,8,693,7200000,Approved
2507,4,Not Graduate,1,5900000,15000000,14,626,8200000,Approved
2508,4,Graduate,0,5600000,15600000,12,470,7000000,Rejected
2509,2,Not Graduate,1,3200000,12500000,8,849,4400000,Approved
2510,5,Not Graduate,0,9100000,27800000,16,547,9400000,Rejected
2511,0,Not Graduate,1,4600000,15100000,2,417,6600000,Approved
2512,4,Graduate,0,7300000,14900000,2,358,7300000,Rejected
2513,5,Not Graduate,1,1300000,3100000,16,826,1400000,Approved
2514,0,Not Graduate,0,1800000,4200000,6,836,2000000,Approved
2515,3,Graduate,0,500000,1700000,10,509,300000,Rejected
2516,2,Not Graduate,1,5700000,20500000,20,581,8500000,Approved
2517,4,Graduate,0,300000,1100000,4,359,200000,Approved
2518,5,Graduate,1,2100000,7100000,10,517,1400000,Rejected
2519,1,Not Graduate,1,5700000,20100000,14,442,6500000,Rejected
2520,1,Not Graduate,1,1100000,2700000,16,346,800000,Rejected
2521,5,Graduate,0,9300000,34000000,6,742,8200000,Approved
2522,1,Graduate,1,3500000,8100000,10,626,2900000,Approved
2523,0,Not Graduate,1,8200000,28800000,4,619,6300000,Approved
2524,2,Not Graduate,1,7500000,17900000,20,734,4900000,Approved
2525,1,Graduate,1,7000000,25600000,6,420,8700000,Rejected
2526,5,Not Graduate,1,3900000,8300000,18,600,5600000,Approved
2527,3,Graduate,1,4700000,13200000,12,440,4300000,Rejected
2528,5,Not Graduate,1,1700000,5200000,16,820,1000000,Approved
2529,0,Graduate,0,2500000,7800000,8,437,3300000,Rejected
2530,1,Not Graduate,1,400000,1400000,12,468,400000,Rejected
2531,0,Not Graduate,1,2400000,9100000,8,368,3300000,Rejected
2532,4,Graduate,0,5700000,21900000,2,871,6100000,Approved
2533,1,Graduate,0,9800000,37900000,4,816,8500000,Approved
2534,5,Graduate,0,9000000,32800000,4,773,11500000,Approved
2535,3,Not Graduate,0,800000,3000000,14,576,400000,Approved
2536,1,Graduate,0,1600000,4500000,14,673,1300000,Approved
2537,0,Graduate,1,9800000,34100000,20,760,13600000,Approved
2538,5,Not Graduate,1,2900000,7500000,12,678,3700000,Approved
2539,4,Not Graduate,1,3900000,12000000,14,893,5200000,Approved
2540,0,Graduate,1,3300000,9000000,18,754,4700000,Approved
2541,3,Graduate,1,700000,2200000,8,617,900000,Approved
2542,3,Not Graduate,1,8400000,29500000,20,661,10900000,Approved
2543,1,Graduate,1,4000000,12100000,12,356,5000000,Rejected
2544,0,Not Graduate,1,1900000,6300000,16,811,1900000,Approved
2545,0,Not Graduate,0,3900000,14600000,2,730,5400000,Approved
2546,5,Not Graduate,0,7400000,18000000,2,792,5300000,Approved
2547,5,Not Graduate,1,5900000,16000000,6,798,3100000,Approved
2548,2,Not Graduate,0,1400000,2900000,12,490,1300000,Rejected
2549,2,Graduate,1,1800000,5500000,6,448,1300000,Rejected
2550,0,Graduate,1,1000000,3100000,6,525,1400000,Rejected
2551,1,Graduate,0,7400000,19200000,20,415,7000000,Rejected
2552,5,Graduate,0,2700000,10600000,16,496,2400000,Rejected
2553,1,Not Graduate,1,3600000,13100000,8,543,2700000,Rejected
2554,5,Graduate,0,7000000,18400000,12,520,3800000,Rejected
2555,4,Not Graduate,1,5000000,18000000,14,307,3300000,Rejected
2556,2,Graduate,0,1800000,5700000,14,502,1300000,Rejected
2557,2,Graduate,1,4700000,12000000,6,505,2300000,Rejected
2558,2,Not Graduate,1,6700000,23100000,4,304,10000000,Approved
2559,5,Not Graduate,0,5800000,17500000,10,719,3100000,Approved
2560,0,Graduate,1,5900000,22700000,18,855,4000000,Approved
2561,4,Not Graduate,0,6000000,15800000,18,593,6400000,Approved
2562,1,Not Graduate,1,700000,1400000,10,523,900000,Rejected
2563,0,Not Graduate,1,3700000,13100000,14,385,4900000,Rejected
2564,0,Graduate,1,7100000,19300000,6,783,5000000,Approved
2565,5,Graduate,1,1100000,3900000,2,538,1600000,Approved
2566,3,Not Graduate,1,9500000,20100000,2,506,11000000,Rejected
2567,4,Not Graduate,1,2200000,8600000,2,461,2100000,Approved
2568,4,Not Graduate,1,5500000,20000000,8,666,7900000,Approved
2569,3,Not Graduate,1,4400000,16300000,20,561,4000000,Approved
2570,5,Not Graduate,0,5000000,10800000,10,345,6300000,Rejected
2571,4,Not Graduate,1,6100000,12500000,14,862,6800000,Approved
2572,3,Not Graduate,0,8100000,22300000,10,686,6200000,Approved
2573,4,Graduate,1,7000000,19600000,8,708,4500000,Approved
2574,4,Not Graduate,0,5600000,14800000,20,656,6500000,Approved
2575,4,Graduate,0,1800000,7000000,14,743,1500000,Approved
2576,2,Graduate,0,3600000,12100000,14,408,5400000,Rejected
2577,5,Graduate,0,600000,1300000,14,408,900000,Rejected
2578,1,Graduate,1,4900000,16500000,12,439,7200000,Rejected
2579,3,Graduate,1,3000000,7100000,6,415,2500000,Rejected
2580,0,Not Graduate,1,3800000,10600000,12,490,3100000,Rejected
2581,1,Graduate,1,7600000,30000000,16,884,10800000,Approved
2582,4,Graduate,0,7800000,25400000,18,425,7200000,Rejected
2583,0,Graduate,0,6800000,21700000,20,730,3600000,Approved
2584,4,Graduate,1,5900000,17300000,20,657,4100000,Approved
2585,2,Not Graduate,0,4900000,16800000,10,480,2700000,Rejected
2586,3,Not Graduate,1,1100000,3100000,16,356,1600000,Rejected
2587,1,Not Graduate,1,9800000,36000000,12,629,11200000,Approved
2588,1,Graduate,1,1200000,4700000,2,667,800000,Approved
2589,0,Not Graduate,0,4700000,11500000,18,559,2600000,Approved
2590,4,Graduate,0,6700000,16000000,4,791,5200000,Approved
2591,0,Not Graduate,1,3700000,11300000,6,538,5400000,Rejected
2592,2,Graduate,0,7400000,16000000,20,358,4300000,Rejected
2593,2,Not Graduate,0,3300000,11700000,14,439,1700000,Rejected
2594,2,Graduate,1,4800000,15300000,12,503,4300000,Rejected
2595,4,Graduate,1,4600000,11900000,6,810,5200000,Approved
2596,1,Graduate,1,8000000,30600000,14,302,6800000,Rejected
2597,0,Not Graduate,0,4100000,8800000,18,300,3500000,Rejected
2598,4,Not Graduate,0,2600000,7200000,16,612,1400000,Approved
2599,3,Not Graduate,0,1300000,5000000,6,686,900000,Approved
2600,0,Graduate,1,2300000,4900000,12,409,3200000,Rejected
2601,5,Graduate,0,300000,900000,6,492,400000,Rejected
2602,0,Graduate,1,7000000,21700000,20,498,3900000,Rejected
2603,3,Not Graduate,1,4400000,10900000,18,611,3000000,Approved
2604,5,Not Graduate,1,5100000,11800000,6,776,4400000,Approved
2605,1,Not Graduate,0,5900000,13000000,6,779,6600000,Approved
2606,3,Graduate,1,7800000,27200000,16,560,8600000,Approved
2607,4,Graduate,1,2200000,5100000,6,308,3100000,Rejected
2608,4,Not Graduate,0,5400000,12600000,18,786,6600000,Approved
2609,1,Not Graduate,0,7400000,29100000,8,597,7000000,Approved
2610,4,Graduate,0,5800000,12000000,12,811,3100000,Approved
2611,1,Graduate,1,5800000,13000000,12,862,3900000,Approved
2612,3,Not Graduate,1,4800000,14200000,12,369,3000000,Rejected
2613,1,Not Graduate,1,7400000,23900000,4,687,5600000,Approved
2614,0,Not Graduate,1,9600000,19600000,12,500,10900000,Rejected
2615,2,Not Graduate,1,200000,500000,6,746,0,Approved
2616,4,Not Graduate,0,700000,2100000,14,619,1000000,Approved
2617,2,Not Graduate,0,7600000,16700000,20,692,7400000,Approved
2618,1,Not Graduate,1,1400000,3300000,18,321,700000,Rejected
2619,2,Not Graduate,1,3800000,15000000,14,730,3600000,Approved
2620,3,Not Graduate,0,2700000,10800000,6,480,3500000,Rejected
2621,2,Not Graduate,1,5000000,10700000,2,753,5700000,Approved
2622,4,Graduate,1,9000000,28900000,6,637,4800000,Approved
2623,3,Graduate,0,3700000,9000000,6,483,3600000,Rejected
2624,4,Not Graduate,1,300000,1100000,4,315,100000,Approved
2625,4,Graduate,0,1800000,4100000,8,777,1900000,Approved
2626,2,Graduate,0,7900000,17700000,4,402,8400000,Rejected
2627,4,Graduate,1,2100000,7700000,8,493,1300000,Rejected
2628,0,Graduate,1,900000,3100000,4,355,500000,Approved
2629,3,Graduate,0,9900000,23600000,18,557,9100000,Approved
2630,0,Not Graduate,1,5600000,20000000,20,606,7600000,Approved
2631,1,Not Graduate,1,6000000,12200000,16,743,2900000,Approved
2632,5,Not Graduate,0,5700000,18400000,4,579,4900000,Approved
2633,0,Graduate,1,9000000,33100000,20,734,10300000,Approved
2634,0,Graduate,0,7300000,16100000,2,490,10700000,Rejected
2635,5,Graduate,0,5300000,20500000,16,802,4100000,Approved
2636,1,Not Graduate,1,3500000,7400000,16,867,2100000,Approved
2637,0,Not Graduate,0,1000000,2200000,12,302,1400000,Rejected
2638,0,Not Graduate,0,5100000,19900000,12,867,5700000,Approved
2639,0,Graduate,1,2900000,9900000,8,312,3700000,Rejected
2640,3,Not Graduate,0,7600000,19100000,14,762,7300000,Approved
2641,5,Not Graduate,1,6000000,14700000,18,462,3500000,Rejected
2642,1,Graduate,0,6300000,18200000,18,849,5200000,Approved
2643,3,Not Graduate,0,1900000,7400000,18,592,1800000,Approved
2644,4,Graduate,0,600000,1400000,4,507,400000,Rejected
2645,2,Not Graduate,1,4100000,11400000,14,505,5500000,Rejected
2646,0,Not Graduate,1,800000,3200000,8,467,800000,Rejected
2647,2,Not Graduate,0,6600000,22900000,16,543,8500000,Rejected
2648,4,Graduate,1,300000,1100000,12,674,200000,Approved
2649,3,Graduate,0,6100000,13500000,2,717,3400000,Approved
2650,5,Not Graduate,1,4800000,17000000,10,666,2900000,Approved
2651,4,Not Graduate,0,4500000,17300000,18,830,2500000,Approved
2652,2,Graduate,0,3800000,9400000,16,383,2300000,Rejected
2653,2,Graduate,1,7000000,18900000,8,584,5000000,Approved
2654,2,Not Graduate,0,4400000,14200000,18,799,2400000,Approved
2655,5,Graduate,0,5300000,19400000,6,510,3700000,Rejected
2656,0,Not Graduate,1,2600000,5900000,6,572,3800000,Approved
2657,3,Not Graduate,0,3300000,13100000,2,554,3800000,Approved
2658,1,Not Graduate,1,1200000,4800000,6,344,1300000,Rejected
2659,3,Graduate,0,4300000,8600000,8,881,5500000,Approved
2660,0,Not Graduate,1,8400000,27200000,10,514,7200000,Rejected
2661,0,Graduate,0,600000,1800000,18,796,500000,Approved
2662,2,Graduate,1,4700000,16200000,12,802,6700000,Approved
2663,3,Graduate,0,4200000,12500000,20,375,2400000,Rejected
2664,2,Graduate,0,4300000,14700000,2,871,4400000,Approved
2665,0,Not Graduate,0,800000,2900000,2,439,1200000,Approved
2666,0,Not Graduate,1,9300000,32000000,8,438,12400000,Rejected
2667,5,Not Graduate,0,6200000,13700000,2,468,5500000,Rejected
2668,3,Graduate,1,3500000,10200000,12,645,2400000,Approved
2669,2,Graduate,1,3600000,9200000,18,700,3500000,Approved
2670,5,Graduate,1,9500000,36700000,16,348,11400000,Rejected
2671,5,Graduate,1,600000,1400000,10,877,700000,Approved
2672,0,Not Graduate,1,3800000,14900000,6,899,2800000,Approved
2673,3,Graduate,1,1400000,3500000,12,610,1400000,Approved
2674,1,Not Graduate,0,6300000,23900000,4,742,4300000,Approved
2675,1,Not Graduate,1,2800000,6600000,18,801,3700000,Approved
2676,4,Graduate,1,5400000,17100000,2,533,4700000,Approved
2677,3,Not Graduate,1,6300000,23900000,16,656,5100000,Approved
2678,3,Graduate,1,3900000,14300000,18,785,4900000,Approved
2679,2,Graduate,1,4200000,15700000,2,332,3000000,Approved
2680,0,Graduate,0,3100000,8100000,18,768,2400000,Approved
2681,1,Graduate,0,3400000,8600000,6,640,4400000,Approved
2682,4,Not Graduate,0,1500000,3100000,6,885,1900000,Approved
2683,3,Not Graduate,1,900000,2000000,18,772,800000,Approved
2684,4,Graduate,1,7800000,25600000,4,665,8200000,Approved
2685,1,Not Graduate,1,3500000,10500000,20,454,2100000,Rejected
2686,1,Not Graduate,0,8400000,32500000,14,698,12200000,Approved
2687,4,Not Graduate,1,6400000,21300000,20,332,8000000,Rejected
2688,1,Not Graduate,0,9600000,28300000,6,536,6000000,Rejected
2689,5,Not Graduate,1,2100000,6500000,10,796,2700000,Approved
2690,2,Not Graduate,1,6000000,19900000,8,486,6600000,Rejected
2691,0,Not Graduate,1,8300000,16800000,18,422,11400000,Rejected
2692,1,Not Graduate,1,5300000,18500000,6,501,4300000,Rejected
2693,1,Not Graduate,1,9700000,23500000,4,666,8000000,Approved
2694,3,Not Graduate,1,8200000,16500000,18,371,8200000,Rejected
2695,5,Graduate,0,3400000,6900000,14,312,3800000,Rejected
2696,5,Graduate,0,2800000,11000000,12,753,2400000,Approved
2697,0,Not Graduate,1,2400000,5200000,16,740,2900000,Approved
2698,1,Graduate,0,8200000,24000000,4,366,10400000,Rejected
2699,4,Not Graduate,0,4200000,11100000,8,526,4900000,Rejected
2700,4,Graduate,1,5500000,14800000,10,354,7700000,Rejected
2701,5,Not Graduate,1,2900000,6300000,6,719,1600000,Approved
2702,5,Not Graduate,0,6300000,20100000,12,774,5800000,Approved
2703,5,Not Graduate,1,9700000,29100000,18,732,12400000,Approved
2704,1,Not Graduate,0,6500000,16000000,6,862,9700000,Approved
2705,5,Not Graduate,0,4900000,10800000,18,613,5300000,Approved
2706,5,Graduate,1,6900000,16500000,6,447,6600000,Rejected
2707,4,Not Graduate,1,1100000,3000000,4,730,1100000,Approved
2708,2,Not Graduate,1,7800000,29600000,14,568,7200000,Approved
2709,2,Graduate,1,8200000,23600000,6,495,6100000,Rejected
2710,5,Not Graduate,1,6700000,23600000,14,854,7500000,Approved
2711,3,Graduate,1,7400000,15200000,10,548,4800000,Rejected
2712,1,Not Graduate,0,1200000,2700000,14,779,600000,Approved
2713,0,Not Graduate,0,9500000,24800000,2,564,12000000,Approved
2714,5,Not Graduate,1,4000000,8200000,2,571,4400000,Approved
2715,0,Not Graduate,1,8600000,32600000,8,778,11000000,Approved
2716,4,Graduate,1,9100000,28400000,12,808,9700000,Approved
2717,0,Not Graduate,1,7100000,18600000,20,770,5100000,Approved
2718,0,Not Graduate,0,9000000,28400000,4,612,13200000,Approved
2719,3,Graduate,1,1400000,2700000,14,819,1300000,Approved
2720,1,Graduate,0,8800000,20200000,6,627,11900000,Approved
2721,3,Not Graduate,1,5400000,14700000,4,359,6100000,Rejected
2722,1,Graduate,0,6100000,19100000,6,341,6300000,Rejected
2723,1,Graduate,0,1000000,3600000,4,570,1000000,Approved
2724,3,Graduate,1,7700000,18100000,20,736,10000000,Approved
2725,1,Graduate,1,6100000,12900000,2,302,7200000,Rejected
2726,2,Not Graduate,1,7700000,21000000,12,420,10500000,Rejected
2727,4,Graduate,1,4700000,12000000,2,416,6800000,Rejected
2728,2,Graduate,1,9100000,34800000,20,836,9900000,Approved
2729,0,Graduate,1,5800000,12700000,12,528,7600000,Rejected
2730,4,Not Graduate,0,8500000,24900000,2,405,11400000,Rejected
2731,2,Graduate,1,9900000,33400000,14,783,9500000,Approved
2732,4,Not Graduate,1,2000000,4000000,10,636,1700000,Approved
2733,1,Not Graduate,1,5000000,16800000,6,711,3200000,Approved
2734,1,Graduate,1,3200000,11800000,16,848,2300000,Approved
2735,1,Not Graduate,1,8000000,27800000,8,804,11800000,Approved
2736,0,Not Graduate,1,1200000,2800000,14,892,1700000,Approved
2737,2,Not Graduate,1,5800000,22800000,14,696,4800000,Approved
2738,1,Graduate,0,2500000,7600000,20,888,1900000,Approved
2739,1,Not Graduate,1,600000,1400000,10,699,800000,Approved
2740,5,Graduate,0,4900000,13000000,10,865,6500000,Approved
2741,2,Graduate,1,9400000,37300000,14,383,7700000,Rejected
2742,2,Graduate,0,5300000,19300000,16,368,3700000,Rejected
2743,5,Not Graduate,0,5100000,15800000,4,607,7000000,Approved
2744,4,Not Graduate,1,2900000,8900000,18,827,1600000,Approved
2745,1,Graduate,0,9100000,34000000,12,672,8800000,Approved
2746,3,Not Graduate,1,8800000,26700000,12,708,9600000,Approved
2747,4,Not Graduate,0,2600000,8800000,10,682,1600000,Approved
2748,1,Graduate,1,9700000,25500000,18,741,4900000,Approved
2749,5,Not Graduate,1,600000,1200000,8,343,600000,Rejected
2750,0,Graduate,1,4100000,11100000,16,785,4800000,Approved
2751,1,Not Graduate,1,8000000,28000000,20,830,10600000,Approved
2752,2,Graduate,0,8800000,26700000,16,696,10900000,Approved
2753,1,Graduate,0,200000,300000,12,697,100000,Approved
2754,0,Graduate,1,3800000,11700000,2,351,3100000,Approved
2755,3,Graduate,0,6800000,21800000,10,556,5400000,Approved
2756,0,Graduate,0,8600000,31800000,2,895,5100000,Approved
2757,2,Graduate,1,2800000,8400000,10,534,1500000,Rejected
2758,0,Graduate,0,8000000,29800000,12,736,8400000,Approved
2759,2,Graduate,1,2300000,5500000,16,629,1900000,Approved
2760,4,Graduate,1,7600000,16200000,20,657,5500000,Approved
2761,2,Graduate,0,2900000,11300000,12,839,2600000,Approved
2762,4,Not Graduate,0,7900000,25700000,18,589,9800000,Approved
2763,2,Not Graduate,0,1900000,4500000,6,805,2300000,Approved
2764,3,Not Graduate,1,4600000,13600000,20,729,5900000,Approved
2765,1,Not Graduate,0,2600000,7700000,6,399,3500000,Rejected
2766,2,Not Graduate,0,2700000,6700000,8,413,2300000,Rejected
2767,5,Graduate,1,6300000,13200000,16,321,7100000,Rejected
2768,0,Graduate,1,2600000,7500000,2,853,1400000,Approved
2769,4,Not Graduate,1,7700000,23400000,6,400,10700000,Rejected
2770,0,Graduate,1,7400000,16300000,16,630,5300000,Approved
2771,3,Graduate,1,7300000,21600000,20,557,9300000,Approved
2772,1,Graduate,0,2900000,7600000,2,358,2100000,Rejected
2773,3,Graduate,1,6600000,16000000,10,510,6300000,Rejected
2774,2,Graduate,1,2700000,9600000,14,554,1900000,Approved
2775,3,Graduate,1,8300000,27700000,4,596,7400000,Approved
2776,0,Graduate,0,4900000,18500000,8,659,4900000,Approved
2777,4,Graduate,1,7900000,30700000,10,322,6300000,Rejected
2778,5,Graduate,1,8800000,21300000,14,852,9900000,Approved
2779,5,Not Graduate,0,4000000,14100000,18,653,5400000,Approved
2780,4,Graduate,1,3900000,9200000,12,737,5200000,Approved
2781,3,Graduate,1,7700000,18900000,2,583,9300000,Approved
2782,1,Graduate,1,3800000,10000000,16,873,4000000,Approved
2783,5,Graduate,0,8000000,27000000,20,595,10400000,Approved
2784,5,Graduate,1,3400000,11300000,20,871,2400000,Approved
2785,5,Graduate,1,5500000,18800000,12,603,5000000,Approved
2786,0,Not Graduate,0,7700000,29300000,14,801,4700000,Approved
2787,5,Graduate,0,4000000,9400000,4,723,2000000,Approved
2788,5,Not Graduate,1,5900000,22600000,18,630,6800000,Approved
2789,0,Not Graduate,1,2600000,9900000,20,368,2000000,Rejected
2790,3,Graduate,0,6600000,22200000,12,759,8500000,Approved
2791,0,Not Graduate,1,1000000,3000000,18,382,900000,Rejected
2792,4,Not Graduate,1,800000,2800000,16,645,600000,Approved
2793,0,Graduate,0,3200000,6300000,6,878,3600000,Approved
2794,4,Graduate,0,8400000,23400000,12,350,6700000,Rejected
2795,3,Graduate,1,5800000,17600000,6,720,6600000,Approved
2796,0,Not Graduate,1,7300000,28100000,10,673,8900000,Approved
2797,1,Graduate,0,3900000,8000000,6,448,4000000,Rejected
2798,2,Not Graduate,1,4600000,16000000,4,720,4200000,Approved
2799,0,Graduate,0,3600000,12300000,2,300,5400000,Approved
2800,4,Graduate,0,7500000,28700000,20,520,5700000,Rejected
2801,1,Graduate,0,5200000,15000000,12,794,5100000,Approved
2802,3,Graduate,1,4400000,10000000,8,875,4100000,Approved
2803,1,Not Graduate,1,5100000,12900000,14,533,3900000,Rejected
2804,0,Graduate,0,6000000,23600000,6,776,8800000,Approved
2805,2,Graduate,0,3800000,11400000,6,706,2800000,Approved
2806,3,Graduate,0,2800000,10900000,2,710,3600000,Approved
2807,5,Graduate,1,6500000,18300000,4,333,7000000,Rejected
2808,2,Not Graduate,1,1600000,6400000,4,787,1100000,Approved
2809,4,Graduate,0,5500000,18600000,12,569,7300000,Approved
2810,0,Graduate,1,9600000,20100000,16,427,7400000,Rejected
2811,0,Graduate,0,7000000,27800000,16,640,8200000,Approved
2812,2,Not Graduate,0,4000000,8100000,16,312,3100000,Rejected
2813,1,Not Graduate,1,8100000,30900000,12,464,7500000,Rejected
2814,2,Not Graduate,1,6600000,22800000,8,490,6400000,Rejected
2815,5,Graduate,0,4100000,10200000,12,431,4300000,Rejected
2816,1,Graduate,0,6600000,24800000,4,500,6100000,Approved
2817,4,Graduate,0,5100000,12200000,14,511,3400000,Rejected
2818,4,Graduate,0,8200000,25200000,18,691,10500000,Approved
2819,1,Not Graduate,1,9500000,24400000,14,696,6300000,Approved
2820,0,Not Graduate,1,7600000,27600000,2,437,6800000,Approved
2821,2,Not Graduate,1,8400000,20800000,12,335,10100000,Rejected
2822,4,Graduate,0,7600000,25100000,4,671,4300000,Approved
2823,4,Not Graduate,1,1400000,3700000,12,621,1800000,Approved
2824,4,Not Graduate,1,2700000,6800000,10,455,2700000,Rejected
